sensor_var_0,sensor_var_1,sensor_var_2,sensor_var_3,sensor_var_4,sensor_var_5,sensor_var_6,sensor_var_7,sensor_var_8,sensor_var_9,sensor_var_10,sensor_var_11,sensor_var_12,sensor_var_13,sensor_var_14,sensor_var_15,sensor_var_16,sensor_var_17,sensor_var_18,sensor_var_19,sensor_var_20,sensor_var_21,sensor_var_22,sensor_var_23,sensor_var_24,high_draw_sum
0.47788458670161815,-2.198741179334819,1.4566039503855504,-1.2329665968547638,0.7175173791351003,1.0157744021925137,-0.19821269281695722,-0.47760419482344973,-2.134138647769941,0.21649856386594335,0.8910501464968515,-1.2410050228692222,-2.225542522814113,0.5274922436364047,0.6753043377694986,1.4170272654062865,-0.8203495250636528,-3.0778093290421604,0.34929223088587824,1.0432039050443815,1.7311391228064301,0.5711135957112277,0.0014137500011017767,-1.9855121816634793,1.0922613222930573,1
-0.5881229359176431,-0.7997452916418176,-0.4514878233100581,0.3417833446194568,-0.09029150343812425,-0.0930567860698957,1.6552145772054,-0.031011815341306037,0.7021614004592194,1.667480421022215,-1.4408014451622224,0.632016863147217,0.6085754962014001,1.0965426759123749,-0.9274990672338095,-2.1527167828605305,-2.444744610000482,1.0812328109497553,-0.9537159759769163,-0.6872416897969547,-0.5777247101043738,-1.037170542735879,-0.8828657979190879,0.9560318261896574,-0.9601643212931509,1
-1.6335740888984707,-2.2221378673769934,-0.28714320190935755,0.6035940029036307,-0.4158881573157206,-0.01708468831072163,0.36822591524575743,2.30709448943897,0.7882078581563866,0.04972054438363582,-2.0543957153624266,-2.676624371267682,-0.536816336238189,-0.37664114211346256,-0.22175170570060204,2.347981984743444,-0.887274362056332,-0.3796714134765975,-2.3689999368273877,2.221924302498125,-0.34973895399828214,-1.5378000791415838,-0.6385304367836289,0.7624033406408303,1.2163207054399938,0
-0.3750905797290607,-0.01669611023652806,-0.2784921219374809,-0.5425927796224028,0.10716376248707704,1.783974820264458,-1.5666079498104495,-1.6123399844024902,-1.1445373092401108,-0.2771108691447896,-0.383625483326387,-0.8584572193263311,0.05092021104647343,-0.003695288420848486,0.11659546903943596,0.9095956138185022,-0.7602032040334071,-1.0706550762655567,1.302466307945251,0.8648291268569022,-2.9680664796187157,0.025340418231485418,0.38661720049665965,0.7783961188205748,-0.06573873872607283,0
1.1864273536613006,1.0842037659434773,1.7650656093811472,0.8654210490791284,-0.44253609560636853,0.8487327348667982,-2.3133172912887447,1.7979442604824842,0.21631066429268253,-1.4203616209136283,1.2099350122788195,-1.9564538312807307,-1.4195836388329477,0.8578679906065356,0.6522537464941597,0.8025892638951706,-0.2374232981203448,-1.502919536025118,0.9962900677907627,-0.6923441362652097,-1.265822587295692,0.5817003391308432,0.9371534099217893,-0.1230322567373769,-0.5899301794298519,1
-0.7521145679007004,-1.3871334233235837,0.5102640015439537,0.40709253092104397,-1.1150134136348138,0.05190836935906029,0.36155039572295444,-0.470691418052561,-1.5061462331272968,0.6999865674557084,1.531374190433473,-1.119842070323996,0.16537448048386905,-0.6334152857470207,-1.2335337437758342,0.37238087347764115,1.7782481468469142,0.7065281816050545,-0.15084649572262088,0.5001756882864983,1.170770602959093,0.2887686913836451,0.9502532638808597,1.3756171833668178,-0.802632445096042,0
-0.21185363268330987,1.555400725088846,-0.6863413308536078,-2.8945929014814737,1.1026558885291684,-0.37771922076739795,1.2355389034954711,-0.2595003370901853,-1.758479835151114,-0.18367057698544365,0.5555588638990641,-0.4318361194616531,0.9993164251880005,-0.09533459800167127,0.38553690603696467,0.7727218491597657,0.39888451688315557,0.6355620337615572,1.1903221304468878,0.927447443727024,0.3260434292389764,0.13231834954012522,-0.36777213301079736,3.0470197025163204,1.2050179698243237,1
2.083911732359245,-0.5090263125635611,0.024571997505763443,0.555088945697295,-0.7119999446417249,0.05901249343200288,-2.0883966301769457,4.161097733440732,0.44207346810321607,-1.3718131647235399,1.1119667790620682,-1.3209302617929646,0.5545620341490127,0.022776284681866432,1.9926060492186823,-0.06778799349703479,-0.08929740935457789,-2.059223236518037,1.1552935609263824,-0.36517042589744186,-0.9534667430862913,2.792646920331415,0.7172642456524494,0.3689539332388778,1.299180009938782,1
-1.3829081185870242,-1.4275250643317745,-0.15372190619230208,2.1347609291531104,-1.6600188044077704,3.054735248570166,0.38116281538014113,-0.38240081738269455,0.7125054071217063,-0.12145708945438471,-0.14435582474600542,0.07362810834155409,-0.17463750992805055,-0.28694185596811433,1.0243874865397875,-0.5622164274496737,-0.08477446943303628,0.6455968999070492,-1.7372505564507061,-1.170298908730149,-0.8843234756985259,0.41966740166371996,-0.022444233533870372,-0.7192722468020317,-0.5822342016122461,0
0.6655948495159472,1.6478359435357632,1.50387144121535,-0.8188037305840338,-0.1384293642016639,1.3797752679636908,-0.9407537724883763,0.20258357815902392,2.5901643648989157,-1.3463783867989947,-0.1584602506346043,-0.7486547331677418,0.23347649002728954,1.2932549370297395,-0.866572147967571,-1.4052530583861058,-0.32211534071470815,-0.6512604593190143,-0.28235236758279436,-2.247425985461896,-0.22609229220749189,-0.5797674527415091,1.5471482702925778,0.6877813300496332,-0.16457493580302507,1
-1.9081965158618728,-0.8599943715901077,-0.20223221518661066,0.5256567297608827,-2.0719276652805796,0.7398505308016737,0.3065297578656572,-0.15557450833490508,-2.8628430348454805,-0.8712809758700372,1.580853962978052,0.2467716061001594,0.8016784224430333,-1.1360816539511882,-0.6689095803380315,0.38612870057437926,1.848265631734971,0.9573868197113953,1.1275323889855207,0.557185391524716,1.304622005136264,2.4170777723750057,0.7038341339835482,1.2435579231733753,-2.3226537097372204,0
-2.7544620549939873,1.1329655321163425,-1.0205699171588136,-3.922337070679339,0.27947938859874755,0.25156621174158467,1.069369338796222,-0.13540904959336494,-2.6328463955039396,1.2322033948267852,3.6570936226129387,3.336196740277592,1.0731437055235706,-0.5764095416790489,0.26083328230038716,-0.4924245730094984,0.31896171340378965,0.8451576431975028,0.5958044551014858,-0.2099419058379942,0.8069295709886988,-0.8976947505778375,-0.5768979343077505,1.6399307033254995,-1.0138056297667264,0
-1.3732778207114031,-1.2193585485061964,-1.2948992272546456,0.8586479845089058,-1.4722913071760304,-1.3711099209815065,-0.18331107458619966,-2.0274980999098653,1.3616427626687053,2.2034470147782215,-0.1635095299261827,1.7033692113632333,0.6811999982265258,0.04699905434839258,1.324453618152046,2.7334934052948365,1.0299114335770112,3.129168344022964,1.3379592533027433,2.8741424769494444,0.5324132943955171,0.8955847346769938,1.9824184321643958,-1.350800803784701,-2.224181771442721,0
1.6580422600031446,-2.6707773896922262,1.026685546059218,0.07626690654352686,-0.8419587065463536,-2.6050527842713644,0.023258568038137306,-2.202331725136149,-0.7035904278321305,1.3213428500109834,-1.328058416225663,2.0716122380131035,1.7150181018550577,-3.24536731400724,-1.3538387899543607,-0.9089216116524287,4.768701256741373,0.8765192771127331,-2.124342666400217,0.827098087758389,-1.2311161047959243,-1.1301014582276412,0.585997181460476,-0.2697552815608583,-0.445740261409898,0
